Nit;Pho;Dox;Ppn;Sst;Chl;Sal
0.21;4.37;256.23;2.90;15.43;2.06;17.75
0.16;4.38;256.00;2.48;15.54;1.89;17.87
0.16;4.37;255.86;2.54;15.60;1.88;17.96
0.16;4.36;255.70;2.49;15.60;1.85;18.01
0.16;4.35;255.72;2.49;15.59;1.86;18.06
0.18;4.34;255.62;2.50;15.60;1.87;18.10
0.19;4.33;255.63;2.50;15.60;1.88;18.14
0.20;4.32;255.62;2.53;15.59;1.91;18.16
0.22;4.31;255.63;2.56;15.60;1.93;18.18
0.23;4.31;255.59;2.53;15.60;1.91;18.19
0.24;4.31;255.60;2.56;15.60;1.86;18.20
0.25;4.31;255.64;2.51;15.60;1.78;18.21
0.24;4.30;255.66;2.45;15.60;1.71;18.21
0.22;4.29;255.67;2.35;15.60;1.63;18.22
0.20;4.28;255.75;2.11;15.61;1.58;18.22
0.19;4.27;255.84;2.06;15.61;1.55;18.22
0.17;4.26;256.01;2.01;15.62;1.54;18.22
0.15;4.25;256.16;1.99;15.64;1.54;18.21
0.13;4.25;256.37;1.99;15.65;1.54;18.22
0.11;4.24;256.58;1.92;15.65;1.54;18.22
0.10;4.24;256.82;1.83;15.66;1.51;18.23
0.09;4.24;257.04;1.72;15.67;1.48;18.24
0.08;4.24;257.33;1.62;15.68;1.43;18.26
0.07;4.23;257.58;1.52;15.69;1.39;18.28
0.07;4.23;257.91;1.44;15.70;1.35;18.29
0.06;4.23;258.20;1.38;15.71;1.32;18.30
0.06;4.22;258.56;1.41;15.72;1.29;18.31
0.05;4.22;258.87;1.37;15.73;1.27;18.32
0.05;4.22;259.21;1.34;15.75;1.25;18.33
0.04;4.21;259.51;1.31;15.76;1.23;18.33
0.04;4.21;259.87;1.18;15.77;1.22;18.34
0.04;4.21;260.16;1.16;15.78;1.20;18.33
0.03;4.21;260.49;1.14;15.79;1.19;18.33
0.03;4.21;260.76;1.13;15.80;1.18;18.32
0.02;4.21;261.05;1.14;15.81;1.16;18.32
0.02;4.21;261.30;1.12;15.82;1.15;18.31
0.02;4.21;261.55;1.11;15.83;1.14;18.31
0.02;4.21;261.77;1.10;15.84;1.13;18.31
0.01;4.21;261.98;1.09;15.85;1.12;18.31
0.01;4.21;262.17;1.08;15.87;1.11;18.31
0.01;4.21;262.35;1.08;15.89;1.10;18.32
0.01;4.21;262.54;1.07;15.91;1.10;18.32
0.01;4.21;262.68;1.14;15.92;1.09;18.32
0.01;4.21;262.85;1.14;15.93;1.08;18.32
0.01;4.20;262.98;1.14;15.94;1.07;18.32
0.01;4.20;263.14;1.14;15.95;1.06;18.31
0.01;4.20;263.27;1.03;15.96;1.05;18.31
0.01;4.20;263.41;1.03;15.97;1.04;18.30
0.01;4.20;263.53;1.04;15.99;1.03;18.30
0.01;4.20;263.65;1.04;16.01;1.03;18.30
0.01;4.20;263.77;1.09;16.03;1.02;18.30
0.01;4.20;263.87;1.10;16.05;1.03;18.30
0.01;4.21;263.98;1.12;16.06;1.03;18.30
0.01;4.21;264.08;1.14;16.07;1.04;18.30
0.01;4.21;264.19;1.16;16.09;1.04;18.30
0.01;4.22;264.31;1.18;16.10;1.05;18.30
0.01;4.22;264.42;1.20;16.10;1.06;18.29
0.01;4.22;264.54;1.23;16.11;1.07;18.29
0.01;4.23;264.61;1.35;16.11;1.09;18.29
0.01;4.23;264.72;1.38;16.12;1.10;18.29
0.01;4.24;264.78;1.42;16.12;1.12;18.29
0.01;4.25;264.87;1.46;16.14;1.14;18.29
0.01;4.25;264.92;1.33;16.15;1.17;18.30
0.01;4.26;264.97;1.36;16.16;1.19;18.30
0.01;4.26;265.00;1.38;16.16;1.21;18.31
0.01;4.27;265.05;1.39;16.18;1.24;18.31
0.01;4.27;265.08;1.44;16.19;1.26;18.30
0.01;4.28;265.14;1.44;16.21;1.28;18.30
0.01;4.28;265.16;1.44;16.23;1.30;18.29
0.01;4.29;265.19;1.45;16.25;1.32;18.29
0.01;4.29;265.22;1.46;16.27;1.35;18.28
0.01;4.30;265.21;1.46;16.29;1.36;18.27
0.01;4.30;265.23;1.47;16.30;1.38;18.26
0.01;4.31;265.23;1.47;16.32;1.40;18.26
0.01;4.31;265.24;1.62;16.33;1.42;18.25
0.01;4.32;265.23;1.63;16.34;1.44;18.25
0.01;4.32;265.26;1.63;16.36;1.46;18.25
0.01;4.33;265.26;1.64;16.37;1.47;18.25
0.01;4.34;265.28;1.46;16.39;1.49;18.25
0.01;4.35;265.30;1.48;16.40;1.51;18.25
0.01;4.36;265.34;1.50;16.42;1.54;18.25
0.01;4.37;265.35;1.52;16.43;1.57;18.25
0.01;4.39;265.42;1.59;16.43;1.60;18.24
0.01;4.41;265.45;1.62;16.43;1.64;18.24
0.01;4.43;265.53;1.66;16.43;1.68;18.24
0.01;4.44;265.53;1.70;16.43;1.71;18.25
0.02;4.46;265.63;1.74;16.43;1.75;18.25
0.02;4.47;265.64;1.77;16.43;1.77;18.25
0.02;4.48;265.73;1.80;16.43;1.79;18.25
0.02;4.49;265.73;1.83;16.42;1.81;18.25
0.02;4.50;265.84;2.09;16.42;1.83;18.26
0.02;4.51;265.84;2.13;16.43;1.86;18.26
0.02;4.51;265.96;2.17;16.45;1.89;18.26
0.02;4.52;265.98;2.22;16.45;1.91;18.25
0.02;4.52;266.07;1.98;16.46;1.94;18.25
0.03;4.53;266.11;2.03;16.48;1.97;18.25
0.03;4.53;266.21;2.10;16.49;2.02;18.25
0.03;4.54;266.27;2.18;16.51;2.07;18.25
0.04;4.54;266.39;2.30;16.52;2.13;18.24
0.04;4.55;266.44;2.36;16.54;2.18;18.24
0.05;4.55;266.53;2.40;16.55;2.22;18.25
0.06;4.56;266.57;2.43;16.56;2.26;18.25
0.07;4.57;266.62;2.43;16.57;2.27;18.24
0.09;4.57;266.66;2.42;16.57;2.27;18.24
0.12;4.58;266.69;2.39;16.58;2.26;18.24
0.15;4.59;266.70;2.35;16.60;2.23;18.24
0.18;4.60;266.73;2.60;16.61;2.20;18.24
0.21;4.60;266.74;2.55;16.62;2.16;18.24
0.22;4.60;266.75;2.50;16.63;2.12;18.24
0.23;4.61;266.77;2.45;16.64;2.08;18.24
0.24;4.61;266.76;2.07;16.65;2.04;18.24
0.24;4.61;266.77;2.02;16.65;2.00;18.23
0.25;4.61;266.75;1.98;16.66;1.96;18.23
0.25;4.60;266.73;1.93;16.67;1.93;18.23
0.25;4.60;266.73;1.92;16.67;1.89;18.23
0.25;4.60;266.72;1.88;16.68;1.85;18.22
0.26;4.60;266.68;1.84;16.69;1.81;18.22
0.26;4.61;266.67;1.80;16.70;1.78;18.22
0.27;4.61;266.64;1.76;16.71;1.74;18.21
0.28;4.61;266.67;1.73;16.71;1.71;18.21
0.29;4.61;266.62;1.69;16.72;1.67;18.21
0.30;4.62;266.63;1.66;16.73;1.64;18.21
0.31;4.62;266.61;1.81;16.74;1.61;18.21
0.34;4.63;266.63;1.77;16.74;1.57;18.21
0.40;4.63;266.58;1.74;16.74;1.53;18.20
0.47;4.64;266.65;1.76;16.75;1.52;18.20
0.49;4.65;266.61;1.61;16.76;1.58;18.20
0.50;4.65;266.73;1.70;16.77;1.67;18.19
0.51;4.66;266.62;1.75;16.77;1.73;18.20
0.52;4.66;266.69;1.78;16.78;1.75;18.20
0.51;4.66;266.53;1.80;16.78;1.72;18.20
0.49;4.67;266.49;1.76;16.78;1.66;18.20
0.65;4.65;266.38;1.91;16.79;1.75;18.20
1.57;4.60;266.53;2.73;16.79;1.85;18.20
3.07;4.51;267.31;5.76;16.80;2.53;18.20
3.15;4.47;269.37;8.37;16.80;3.61;18.20
2.78;4.44;270.92;8.71;16.80;4.20;18.20
0.03;4.13;265.75;1.37;15.16;1.14;17.83
0.07;4.12;265.50;1.38;15.18;1.10;17.86
0.07;4.11;265.53;1.38;15.21;1.10;17.90
0.06;4.10;265.51;1.39;15.24;1.14;17.95
0.04;4.10;265.62;1.45;15.28;1.20;17.99
0.03;4.11;265.60;1.56;15.31;1.24;18.03
0.02;4.12;265.57;1.70;15.35;1.26;18.06
0.02;4.14;265.37;1.80;15.38;1.28;18.08
0.01;4.16;265.29;1.81;15.42;1.34;18.10
0.01;4.16;265.18;1.81;15.45;1.47;18.12
0.01;4.16;265.41;1.94;15.49;1.61;18.14
0.02;4.16;265.57;2.04;15.52;1.73;18.17
0.05;4.16;265.32;2.15;15.53;1.82;18.19
0.09;4.17;265.36;2.20;15.54;1.89;18.21
0.14;4.17;265.20;2.12;15.54;1.95;18.23
0.18;4.18;265.27;2.20;15.53;2.01;18.24
0.22;4.18;265.11;2.22;15.53;2.01;18.25
0.24;4.19;265.00;2.17;15.53;1.94;18.27
0.25;4.19;264.82;2.17;15.54;1.89;18.28
0.26;4.19;264.69;2.13;15.55;1.86;18.30
0.27;4.19;264.56;2.11;15.56;1.85;18.32
0.27;4.18;264.41;2.11;15.58;1.85;18.33
0.27;4.18;264.35;2.14;15.59;1.87;18.34
0.26;4.17;264.17;2.17;15.60;1.90;18.34
0.25;4.17;264.22;2.21;15.62;1.94;18.35
0.25;4.17;264.05;2.24;15.63;1.98;18.36
0.24;4.17;264.10;2.38;15.64;2.01;18.36
0.23;4.17;263.87;2.38;15.66;2.02;18.36
0.21;4.17;263.89;2.35;15.67;1.99;18.37
0.19;4.17;263.70;2.31;15.69;1.97;18.37
0.17;4.17;263.68;2.08;15.70;1.91;18.37
0.14;4.17;263.57;2.03;15.71;1.86;18.37
0.12;4.17;263.52;1.98;15.71;1.81;18.37
0.11;4.17;263.42;1.94;15.72;1.77;18.37
0.09;4.17;263.36;1.95;15.72;1.73;18.37
0.09;4.17;263.33;1.91;15.73;1.69;18.37
0.08;4.17;263.27;1.88;15.73;1.66;18.37
0.08;4.17;263.22;1.86;15.74;1.63;18.38
0.08;4.17;263.20;1.84;15.74;1.61;18.38
0.07;4.18;263.19;1.83;15.75;1.59;18.39
0.07;4.18;263.16;1.82;15.76;1.57;18.39
0.06;4.18;263.20;1.82;15.78;1.56;18.40
0.05;4.18;263.16;1.93;15.78;1.55;18.40
0.04;4.18;263.22;1.93;15.79;1.53;18.41
0.04;4.18;263.19;1.92;15.79;1.52;18.41
0.03;4.18;263.27;1.91;15.80;1.50;18.42
0.02;4.18;263.29;1.72;15.81;1.48;18.42
0.01;4.18;263.33;1.70;15.82;1.45;18.42
0.01;4.19;263.34;1.68;15.82;1.43;18.42
0.01;4.19;263.35;1.65;15.83;1.40;18.42
0.01;4.19;263.39;1.67;15.83;1.37;18.42
0.01;4.19;263.39;1.64;15.83;1.35;18.42
0.01;4.19;263.40;1.61;15.83;1.32;18.42
0.01;4.19;263.43;1.59;15.83;1.30;18.41
0.01;4.19;263.43;1.56;15.83;1.29;18.41
0.01;4.19;263.43;1.54;15.83;1.27;18.41
0.00;4.19;263.42;1.52;15.83;1.26;18.41
0.00;4.18;263.42;1.50;15.84;1.25;18.42
0.00;4.18;263.40;1.61;15.85;1.24;18.42
0.00;4.18;263.41;1.59;15.86;1.23;18.42
0.00;4.18;263.40;1.58;15.87;1.23;18.42
0.00;4.18;263.44;1.57;15.88;1.23;18.42
0.00;4.18;263.42;1.39;15.88;1.23;18.42
0.00;4.18;263.41;1.39;15.89;1.24;18.42
0.00;4.18;263.39;1.39;15.90;1.24;18.42
0.00;4.18;263.42;1.39;15.90;1.25;18.42
0.00;4.17;263.39;1.43;15.91;1.26;18.42
0.00;4.17;263.41;1.43;15.91;1.27;18.42
0.00;4.17;263.37;1.44;15.91;1.28;18.41
0.00;4.17;263.39;1.45;15.90;1.29;18.41
0.01;4.17;263.37;1.46;15.90;1.30;18.41
0.01;4.17;263.39;1.46;15.90;1.31;18.40
0.01;4.17;263.40;1.48;15.90;1.33;18.40
0.01;4.17;263.42;1.49;15.90;1.35;18.40
0.01;4.17;263.44;1.66;15.90;1.37;18.39
0.01;4.17;263.49;1.68;15.89;1.39;18.39
0.02;4.17;263.52;1.70;15.89;1.41;18.39
0.02;4.16;263.57;1.72;15.89;1.43;18.38
0.02;4.16;263.60;1.54;15.89;1.45;18.38
0.02;4.16;263.64;1.56;15.88;1.47;18.38
0.02;4.16;263.70;1.58;15.88;1.48;18.38
0.03;4.16;263.74;1.59;15.88;1.50;18.38
0.03;4.16;263.76;1.64;15.88;1.51;18.38
0.03;4.16;263.81;1.65;15.88;1.52;18.37
0.03;4.16;263.85;1.66;15.88;1.53;18.37
0.03;4.16;263.87;1.66;15.88;1.54;18.37
0.03;4.16;263.92;1.67;15.88;1.55;18.37
0.04;4.16;263.94;1.68;15.88;1.56;18.37
0.04;4.16;263.96;1.69;15.88;1.57;18.37
0.04;4.16;263.98;1.69;15.88;1.58;18.37
0.04;4.17;263.99;1.89;15.88;1.59;18.37
0.04;4.17;264.05;1.89;15.88;1.59;18.37
0.04;4.17;264.06;1.90;15.87;1.60;18.37
0.04;4.17;264.21;1.91;15.87;1.60;18.37
0.04;4.18;264.22;1.69;15.87;1.61;18.37
0.04;4.18;264.32;1.74;15.86;1.62;18.38
0.04;4.18;264.43;1.76;15.86;1.62;18.38
0.05;4.18;264.52;1.85;15.87;1.65;18.38
0.05;4.19;264.66;1.98;15.87;1.67;18.38
0.06;4.19;264.70;2.05;15.88;1.70;18.38
0.09;4.21;265.11;2.46;15.88;1.76;18.38
0.08;4.20;265.24;2.33;15.87;1.75;18.38
0.09;4.21;265.45;2.60;15.86;1.76;18.38
0.11;4.21;265.42;2.51;15.81;1.77;18.36
0.10;4.21;265.98;3.01;15.78;1.76;18.35
1.02;4.31;258.00;6.11;15.37;3.57;17.92
0.75;4.32;257.29;5.28;15.41;3.14;17.90
0.50;4.33;256.91;4.35;15.50;2.75;17.91
0.27;4.36;256.12;3.16;15.60;2.23;17.96
0.23;4.36;255.88;2.82;15.65;2.08;18.00
0.19;4.36;255.66;2.92;15.65;1.94;18.04
0.18;4.36;255.53;2.83;15.64;1.90;18.08
0.19;4.35;255.51;2.89;15.65;1.92;18.11
0.19;4.34;255.44;2.93;15.65;1.95;18.14
0.20;4.33;255.53;2.75;15.64;2.00;18.16
0.21;4.33;255.57;2.85;15.63;2.05;18.17
0.22;4.32;255.61;2.78;15.63;1.99;18.18
0.22;4.32;255.55;2.68;15.63;1.90;18.18
0.22;4.32;255.59;2.69;15.63;1.81;18.18
0.19;4.31;255.59;2.55;15.63;1.71;18.18
0.17;4.29;255.56;2.42;15.63;1.62;18.17
0.15;4.28;255.58;2.22;15.63;1.54;18.15
0.14;4.27;255.72;2.07;15.64;1.50;18.15
0.14;4.26;255.85;2.00;15.64;1.50;18.16
0.14;4.25;256.05;1.98;15.66;1.51;18.17
0.13;4.25;256.26;2.01;15.67;1.53;18.19
0.12;4.25;256.51;2.13;15.68;1.55;18.20
0.11;4.25;256.74;2.10;15.69;1.56;18.22
0.10;4.24;257.02;2.03;15.70;1.54;18.23
0.09;4.24;257.25;1.93;15.71;1.51;18.25
0.08;4.24;257.55;1.73;15.72;1.47;18.27
0.07;4.24;257.80;1.64;15.73;1.42;18.28
0.07;4.23;258.13;1.56;15.74;1.38;18.30
0.06;4.23;258.42;1.49;15.75;1.35;18.31
0.06;4.23;258.77;1.46;15.76;1.32;18.32
0.06;4.22;259.07;1.42;15.77;1.29;18.33
0.05;4.22;259.39;1.39;15.78;1.27;18.34
0.05;4.22;259.66;1.36;15.79;1.26;18.34
0.05;4.22;259.99;1.33;15.79;1.24;18.34
0.04;4.21;260.25;1.31;15.80;1.23;18.33
0.04;4.21;260.55;1.28;15.81;1.21;18.32
0.04;4.21;260.78;1.26;15.82;1.20;18.32
0.03;4.21;261.04;1.27;15.83;1.19;18.31
0.03;4.21;261.24;1.25;15.85;1.18;18.31
0.03;4.21;261.47;1.23;15.86;1.17;18.31
0.02;4.21;261.64;1.22;15.87;1.16;18.31
0.02;4.21;261.82;1.16;15.88;1.15;18.31
0.02;4.21;261.99;1.15;15.90;1.14;18.31
0.02;4.21;262.13;1.14;15.91;1.13;18.31
0.01;4.21;262.28;1.14;15.93;1.13;18.31
0.01;4.21;262.42;1.15;15.94;1.12;18.31
0.01;4.21;262.57;1.15;15.95;1.11;18.31
0.01;4.21;262.70;1.15;15.96;1.09;18.30
0.01;4.21;262.84;1.15;15.97;1.08;18.30
0.01;4.21;262.97;1.15;15.98;1.07;18.29
0.01;4.21;263.08;1.16;16.00;1.07;18.29
0.01;4.21;263.20;1.17;16.02;1.07;18.29
0.01;4.21;263.31;1.19;16.03;1.07;18.29
0.01;4.21;263.45;1.24;16.05;1.08;18.29
0.01;4.22;263.54;1.26;16.06;1.09;18.29
0.01;4.22;263.66;1.29;16.07;1.09;18.29
0.01;4.22;263.77;1.32;16.08;1.10;18.28
0.01;4.23;263.93;1.29;16.09;1.11;18.28
0.01;4.23;264.01;1.32;16.09;1.13;18.28
0.01;4.23;264.17;1.35;16.10;1.14;18.27
0.01;4.24;264.29;1.38;16.10;1.16;18.27
0.01;4.24;264.42;1.44;16.11;1.18;18.27
0.01;4.25;264.53;1.47;16.12;1.20;18.28
0.01;4.26;264.62;1.49;16.13;1.23;18.28
0.01;4.26;264.69;1.52;16.14;1.25;18.29
0.01;4.27;264.73;1.54;16.15;1.27;18.30
0.01;4.27;264.84;1.55;16.16;1.30;18.30
0.01;4.28;264.87;1.56;16.17;1.32;18.30
0.01;4.28;264.96;1.56;16.18;1.34;18.30
0.01;4.29;265.00;1.60;16.20;1.36;18.30
0.01;4.29;265.08;1.61;16.22;1.38;18.29
0.01;4.30;265.10;1.61;16.24;1.40;18.28
0.01;4.30;265.20;1.62;16.26;1.42;18.27
0.01;4.31;265.19;1.55;16.28;1.44;18.26
0.01;4.31;265.25;1.55;16.29;1.45;18.25
0.01;4.32;265.26;1.56;16.30;1.47;18.24
0.01;4.33;265.29;1.57;16.31;1.49;18.23
0.01;4.33;265.31;1.60;16.33;1.51;18.23
0.01;4.34;265.34;1.61;16.34;1.53;18.23
0.01;4.35;265.37;1.61;16.35;1.55;18.23
0.01;4.36;265.41;1.63;16.37;1.57;18.23
0.01;4.37;265.45;1.65;16.38;1.59;18.23
0.01;4.39;265.50;1.68;16.40;1.62;18.23
0.01;4.40;265.54;1.71;16.41;1.65;18.22
0.01;4.42;265.57;1.75;16.41;1.69;18.22
0.01;4.44;265.66;1.84;16.42;1.73;18.22
0.01;4.45;265.69;1.88;16.42;1.76;18.22
0.01;4.47;265.80;1.92;16.42;1.79;18.23
0.02;4.48;265.80;1.96;16.42;1.82;18.23
0.02;4.49;265.93;1.90;16.42;1.84;18.23
0.02;4.50;265.91;1.93;16.41;1.86;18.23
0.02;4.51;266.01;1.97;16.41;1.89;18.24
0.02;4.51;266.04;2.01;16.41;1.92;18.23
0.02;4.52;266.16;2.09;16.42;1.95;18.23
0.02;4.53;266.18;2.15;16.43;1.98;18.23
0.02;4.53;266.28;2.21;16.44;2.02;18.23
0.02;4.54;266.33;2.28;16.45;2.05;18.23
0.03;4.54;266.44;2.36;16.46;2.09;18.23
0.03;4.54;266.50;2.45;16.47;2.14;18.23
0.03;4.55;266.63;2.53;16.49;2.20;18.24
0.04;4.55;266.68;2.59;16.51;2.25;18.24
0.04;4.56;266.81;2.72;16.52;2.29;18.24
0.05;4.56;266.85;2.74;16.53;2.33;18.24
0.07;4.57;266.91;2.74;16.54;2.34;18.24
0.09;4.58;266.92;2.71;16.55;2.34;18.24
0.11;4.58;266.97;2.53;16.56;2.32;18.24
0.14;4.59;266.98;2.48;16.58;2.28;18.24
0.17;4.59;267.00;2.42;16.59;2.24;18.24
0.20;4.60;267.01;2.37;16.61;2.19;18.24
0.22;4.60;267.03;2.36;16.62;2.15;18.24
0.24;4.61;267.05;2.30;16.63;2.10;18.24
0.25;4.61;267.03;2.25;16.64;2.06;18.23
0.26;4.61;267.06;2.19;16.64;2.02;18.23
0.27;4.61;267.05;2.14;16.65;1.98;18.23
0.27;4.61;267.05;2.09;16.66;1.94;18.23
0.27;4.61;267.04;2.04;16.67;1.90;18.23
0.28;4.61;267.02;1.98;16.68;1.87;18.22
0.28;4.61;267.01;2.00;16.69;1.83;18.22
0.28;4.61;267.00;1.96;16.70;1.79;18.22
0.28;4.61;266.96;1.91;16.71;1.75;18.22
0.28;4.61;266.98;1.87;16.71;1.71;18.22
0.29;4.61;266.95;1.72;16.72;1.67;18.21
0.29;4.61;266.96;1.69;16.72;1.64;18.21
0.30;4.62;266.93;1.65;16.73;1.60;18.21
0.31;4.62;266.94;1.62;16.74;1.56;18.21
0.35;4.63;266.90;1.62;16.74;1.53;18.20
0.42;4.63;266.93;1.59;16.74;1.49;18.20
0.48;4.64;266.89;1.64;16.75;1.51;18.20
0.49;4.64;267.01;1.76;16.76;1.61;18.19
0.52;4.65;266.96;1.86;16.77;1.72;18.19
0.54;4.65;267.06;1.91;16.77;1.77;18.20
0.53;4.66;266.91;1.92;16.78;1.75;18.20
0.52;4.67;266.92;1.89;16.78;1.69;18.20
0.48;4.67;266.74;1.98;16.79;1.68;18.20
0.65;4.64;266.81;2.15;16.79;1.79;18.20
1.37;4.61;266.98;3.13;16.80;1.97;18.20
2.33;4.55;267.94;6.07;16.80;2.56;18.20
2.59;4.49;269.73;8.02;16.80;3.51;18.19
2.50;4.47;271.08;8.97;16.80;4.14;18.19
0.04;4.13;266.05;1.31;15.17;1.11;17.85
0.07;4.12;265.73;1.29;15.18;1.08;17.87
0.07;4.11;265.70;1.26;15.22;1.08;17.91
0.06;4.10;265.66;1.43;15.24;1.12;17.95
0.04;4.09;265.70;1.49;15.27;1.18;17.99
0.03;4.10;265.71;1.59;15.31;1.23;18.03
0.02;4.11;265.69;1.73;15.35;1.27;18.06
0.01;4.13;265.62;1.70;15.38;1.28;18.08
0.01;4.15;265.46;1.75;15.42;1.31;18.10
0.01;4.16;265.30;1.76;15.45;1.38;18.11
0.01;4.16;265.28;1.77;15.48;1.50;18.14
0.01;4.15;265.22;1.89;15.50;1.65;18.17
0.02;4.15;265.69;1.99;15.52;1.77;18.20
0.05;4.16;265.38;2.15;15.54;1.91;18.22
0.09;4.16;265.48;2.22;15.54;2.00;18.23
0.14;4.17;265.24;2.31;15.54;2.08;18.24
0.19;4.17;265.31;2.38;15.54;2.12;18.25
0.23;4.18;265.10;2.38;15.54;2.09;18.27
0.25;4.19;265.01;2.32;15.55;1.99;18.28
0.25;4.19;264.78;2.36;15.56;1.91;18.30
0.26;4.19;264.64;2.29;15.57;1.87;18.31
0.26;4.19;264.44;2.27;15.58;1.86;18.32
0.26;4.18;264.32;2.27;15.59;1.87;18.33
0.26;4.18;264.28;2.18;15.60;1.89;18.34
0.25;4.17;264.12;2.21;15.61;1.92;18.34
0.24;4.17;264.16;2.24;15.62;1.96;18.35
0.23;4.16;263.94;2.27;15.64;1.99;18.36
0.22;4.16;264.04;2.33;15.65;2.02;18.36
0.21;4.16;263.78;2.32;15.66;2.02;18.37
0.20;4.16;263.82;2.29;15.67;2.00;18.37
0.18;4.17;263.62;2.26;15.68;1.97;18.37
0.16;4.17;263.63;2.21;15.69;1.92;18.37
0.14;4.17;263.49;2.17;15.70;1.88;18.38
0.12;4.17;263.45;2.13;15.71;1.83;18.38
0.11;4.17;263.33;2.09;15.71;1.79;18.38
0.10;4.17;263.31;2.11;15.72;1.74;18.38
0.09;4.17;263.24;2.08;15.72;1.71;18.38
0.08;4.17;263.23;2.04;15.73;1.67;18.38
0.08;4.17;263.15;2.02;15.73;1.64;18.38
0.08;4.18;263.11;1.91;15.74;1.61;18.38
0.07;4.18;263.12;1.90;15.75;1.59;18.39
0.06;4.18;263.10;1.89;15.76;1.57;18.39
0.06;4.18;263.17;1.88;15.77;1.55;18.40
0.05;4.18;263.15;1.90;15.78;1.54;18.40
0.03;4.18;263.22;1.89;15.79;1.52;18.41
0.03;4.18;263.21;1.87;15.80;1.50;18.41
0.02;4.18;263.24;1.86;15.81;1.48;18.42
0.02;4.18;263.26;1.83;15.81;1.45;18.42
0.01;4.19;263.29;1.81;15.82;1.43;18.42
0.01;4.19;263.31;1.78;15.82;1.41;18.42
0.01;4.19;263.35;1.76;15.82;1.39;18.42
0.01;4.19;263.36;1.77;15.83;1.36;18.42
0.01;4.19;263.37;1.74;15.83;1.34;18.41
0.00;4.19;263.37;1.71;15.83;1.33;18.41
0.00;4.19;263.39;1.68;15.83;1.31;18.41
0.00;4.18;263.39;1.59;15.83;1.30;18.41
0.00;4.18;263.40;1.57;15.84;1.29;18.41
0.00;4.18;263.38;1.55;15.84;1.28;18.42
0.00;4.18;263.38;1.53;15.85;1.27;18.42
0.00;4.18;263.37;1.54;15.87;1.27;18.42
0.00;4.18;263.39;1.53;15.88;1.27;18.42
0.00;4.18;263.38;1.53;15.88;1.28;18.43
0.00;4.18;263.41;1.53;15.89;1.29;18.43
0.00;4.18;263.39;1.53;15.90;1.30;18.43
0.01;4.18;263.40;1.54;15.90;1.31;18.42
0.01;4.17;263.40;1.55;15.91;1.32;18.42
0.01;4.17;263.38;1.56;15.91;1.33;18.42
0.01;4.17;263.37;1.61;15.91;1.35;18.42
0.01;4.17;263.38;1.63;15.91;1.37;18.41
0.01;4.17;263.38;1.64;15.91;1.39;18.41
0.02;4.17;263.38;1.66;15.91;1.40;18.40
0.02;4.17;263.42;1.60;15.91;1.42;18.40
0.02;4.17;263.41;1.61;15.91;1.44;18.40
0.02;4.17;263.44;1.63;15.91;1.46;18.40
0.03;4.16;263.47;1.65;15.90;1.48;18.39
0.03;4.16;263.50;1.70;15.90;1.50;18.39
0.03;4.16;263.53;1.71;15.90;1.52;18.39
0.04;4.16;263.59;1.73;15.90;1.54;18.38
0.04;4.16;263.62;1.74;15.90;1.55;18.38
0.04;4.16;263.67;1.75;15.89;1.55;18.38
0.04;4.16;263.71;1.76;15.89;1.56;18.38
0.04;4.16;263.76;1.76;15.89;1.57;18.38
0.05;4.16;263.80;1.77;15.89;1.57;18.38
0.05;4.16;263.86;1.83;15.89;1.58;18.38
0.05;4.16;263.88;1.84;15.89;1.59;18.37
0.05;4.16;263.91;1.84;15.89;1.59;18.37
0.05;4.16;263.93;1.85;15.89;1.60;18.37
0.05;4.16;263.98;1.75;15.89;1.61;18.37
0.05;4.17;263.99;1.75;15.88;1.62;18.37
0.05;4.17;264.01;1.75;15.88;1.62;18.37
0.04;4.17;264.05;1.74;15.88;1.63;18.37
0.04;4.18;264.09;1.79;15.88;1.64;18.38
0.04;4.18;264.27;1.83;15.87;1.64;18.38
0.04;4.18;264.45;1.82;15.87;1.64;18.38
0.05;4.19;264.10;2.01;15.87;1.65;18.38
0.07;4.19;264.15;2.33;15.86;1.69;18.38
0.08;4.20;264.38;2.50;15.87;1.72;18.38
0.10;4.21;264.69;2.73;15.88;1.79;18.38
0.12;4.21;265.10;2.86;15.89;1.81;18.38
0.14;4.22;264.95;3.09;15.89;1.82;18.37
0.13;4.22;265.76;3.33;15.90;1.82;18.37
1.24;4.29;258.18;7.41;15.43;3.92;17.97
1.20;4.28;257.99;6.48;15.52;3.85;17.98
0.81;4.32;256.89;5.51;15.60;3.19;18.00
0.60;4.33;256.54;4.61;15.65;2.83;18.03
0.37;4.34;256.12;3.63;15.68;2.43;18.06
0.26;4.35;255.76;3.28;15.70;2.21;18.09
0.23;4.35;255.59;3.15;15.71;2.12;18.12
0.21;4.35;255.52;3.14;15.71;2.09;18.14
0.20;4.35;255.60;3.34;15.69;2.16;18.16
0.21;4.33;255.82;3.62;15.68;2.28;18.16
0.24;4.33;255.69;3.51;15.67;2.22;18.17
0.19;4.34;255.56;2.98;15.67;1.95;18.16
0.18;4.34;255.54;2.91;15.67;1.86;18.16
0.16;4.32;255.52;3.01;15.67;1.77;18.14
0.14;4.30;255.45;2.79;15.67;1.66;18.10
0.11;4.28;255.47;2.40;15.66;1.55;18.03
